Team,Year,Playoff_Success,Previous_Year_Cluster,Cluster,Coaches,salary,Num_Teams,Player_Status,Age,Player
ATL,1991,1,"[11.0, 2.0, 0.0, 14.0, 18.0, 5.0, 19.0, 18.0, 1.0, 6.0, 9.0, 5.0, 0.0, 0.0]","[11.0, 2.0, 3.0, 0.0, 19.0, 5.0, 18.0, 18.0, 18.0, 5.0, 7.0, 11.0, 19.0, 0.0]",B. Weiss (43-39),"[895000.0, 2065000.0, 125000.0, 200000.0, nan, 590000.0, 1550000.0, 685000.0, 2406000.0, 800000.0, 510000.0, 510000.0, 775000.0, nan]","[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie']","[29.0, 31.0, 25.0, 23.0, 23.0, 28.0, 27.0, 28.0, 35.0, 24.0, 33.0, 27.0, 28.0, 22.0]","['Doc Rivers', 'Dominique Wilkins', 'Duane Ferrell', 'Gary Leonard', 'Howard Wright', 'John Battle', 'Jon Koncak', 'Kevin Willis', 'Moses Malone', 'Rumeal Robinson', 'Sidney Moncrief', 'Spud Webb', 'Tim McCormick', 'Trevor Wilson']"
ATL,1992,0,"[3.0, 18.0, 2.0, 3.0, 0.0, 14.0, 18.0, 18.0, 5.0, 6.0, 18.0, 6.0, 5.0, 5.0, 13.0]","[5.0, 18.0, 11.0, 5.0, 8.0, 14.0, 14.0, 1.0, 7.0, 5.0, 5.0, 0.0, 11.0, 11.0, 6.0]",B. Weiss (38-44),"[675000.0, 1558000.0, 3100000.0, 500000.0, 130000.0, 385000.0, 2000000.0, 725000.0, 1000000.0, 130000.0, 125000.0, 217000.0, 1025000.0, 875000.0, 1000000.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1]","['NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'Rookie', 'NOT with team last year', 'Rookie', 'NOT with team last year']","[27.0, 29.0, 32.0, 26.0, 24.0, 26.0, 28.0, 29.0, 35.0, 25.0, 24.0, 23.0, 25.0, 23.0, 23.0]","['Alexander Volkov', 'Blair Rasmussen', 'Dominique Wilkins', 'Duane Ferrell', 'Gary Leonard', 'Jeff Sanders', 'Jon Koncak', 'Kevin Willis', 'Maurice Cheeks', 'Morlon Wiley', 'Paul Graham', 'Rodney Monroe', 'Rumeal Robinson', 'Stacey Augmon', 'Travis Mays']"
ATL,1993,1,"[18.0, 0.0, 18.0, 18.0, 11.0, 5.0, 14.0, 14.0, 14.0, 1.0, 11.0, 0.0, 5.0, 14.0, 11.0, 6.0, 6.0]","[18.0, 17.0, 15.0, 0.0, 2.0, 5.0, 19.0, 0.0, 18.0, 1.0, 11.0, 6.0, 5.0, 19.0, 11.0, 3.0, 3.0]",B. Weiss (43-39),"[1000000.0, 140000.0, nan, 1988000.0, 3500000.0, 825000.0, 439000.0, 250000.0, 2450000.0, 2425000.0, 660000.0, 250000.0, 500000.0, nan, 1138000.0, nan, 1200000.0]","[1, 4, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]","['Rookie', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year']","[22.0, 30.0, 28.0, 30.0, 33.0, 27.0, 24.0, 27.0, 29.0, 30.0, 25.0, 26.0, 25.0, 32.0, 24.0, 24.0, 24.0]","['Adam Keefe', 'Alex Stivrins', 'Andre Spencer', 'Blair Rasmussen', 'Dominique Wilkins', 'Duane Ferrell', 'Greg Foster', 'Jeff Sanders', 'Jon Koncak', 'Kevin Willis', 'Mookie Blaylock', 'Morlon Wiley', 'Paul Graham', 'Randy Breuer', 'Stacey Augmon', 'Steve Henson', 'Travis Mays']"
ATL,1994,3,"[18.0, 18.0, 9.0, 1.0, 2.0, 6.0, 5.0, 19.0, 0.0, 18.0, 1.0, 11.0, 5.0, 0.0, 11.0]","[19.0, 19.0, 9.0, 11.0, 11.0, 0.0, 5.0, 5.0, 0.0, 19.0, 1.0, 11.0, 3.0, 8.0, 1.0]",L. Wilkens (57-25),"[1200000.0, 1228000.0, 1200000.0, 3250000.0, 3500000.0, 650000.0, 1025000.0, 150000.0, 600000.0, 2900000.0, 2625000.0, 1630000.0, 600000.0, nan, 1400000.0]","[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year']","[23.0, 27.0, 32.0, 27.0, 34.0, 23.0, 28.0, 31.0, 33.0, 30.0, 31.0, 26.0, 26.0, 26.0, 25.0]","['Adam Keefe', 'Andrew Lang', 'Craig Ehlo', 'Danny Manning', 'Dominique Wilkins', 'Doug Edwards', 'Duane Ferrell', 'Ennis Whatley', 'John Bagley', 'Jon Koncak', 'Kevin Willis', 'Mookie Blaylock', 'Paul Graham', 'Ricky Grace', 'Stacey Augmon']"
ATL,1995,1,"[19.0, 9.0, 0.0, 5.0, 18.0, 18.0, 18.0, 18.0, 6.0, 19.0, 13.0, 1.0, 11.0, 17.0, 18.0, 1.0, 11.0, 11.0, 11.0, 18.0, 5.0]","[18.0, 7.0, 19.0, 7.0, 15.0, 18.0, 19.0, 19.0, 0.0, 7.0, 9.0, 18.0, 11.0, 8.0, 3.0, 11.0, 11.0, 11.0, 11.0, 15.0, 5.0]",L. Wilkens (42-40),"[1596000.0, 2650000.0, 845000.0, nan, 150000.0, 1485300.0, 400000.0, 400000.0, 250000.0, 2600000.0, 1963000.0, 2975000.0, 2100000.0, 310000.0, 168000.0, 1662500.0, 1935900.0, 1935900.0, 1935900.0, 6140.0, 1600000.0]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1]","['NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'Rookie', 'With team last year']","[28.0, 33.0, 24.0, 32.0, 24.0, 28.0, 30.0, 30.0, 31.0, 31.0, 30.0, 32.0, 27.0, 28.0, 29.0, 26.0, 25.0, 25.0, 25.0, 28.0, 32.0]","['Andrew Lang', 'Craig Ehlo', 'Doug Edwards', 'Ennis Whatley', 'Fred Vinson', 'Grant Long', 'Greg Anderson', 'Greg Anderson', 'Jim Les', 'Jon Koncak', 'Ken Norman', 'Kevin Willis', 'Mookie Blaylock', 'Morlon Wiley', 'Sergei Bazarevich', 'Stacey Augmon', 'Steve Smith', 'Steve Smith', 'Steve Smith', 'Tom Hovasse', 'Tyrone Corbin']"
ATL,1996,3,"[14.0, 18.0, 18.0, 7.0, 3.0, 14.0, 18.0, 9.0, 3.0, 11.0, 6.0, 17.0, 18.0, 11.0, 11.0, 13.0, 13.0, 13.0, 19.0, 18.0]","[19.0, 18.0, 18.0, 7.0, 3.0, 18.0, 0.0, 7.0, 7.0, 2.0, 19.0, 17.0, 19.0, 5.0, 11.0, 11.0, 11.0, 11.0, 15.0, 0.0]",L. Wilkens (46-36),"[791000.0, 1964000.0, 3910000.0, 1855000.0, 250000.0, 1860000.0, nan, 2416000.0, 225000.0, 2500000.0, nan, 225000.0, 1200000.0, 1800000.0, 2160000.0, 2568000.0, 2568000.0, 2568000.0, nan, 225000.0]","[1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 1, 2]","['Rookie', 'With team last year', 'With team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie']","[23.0, 29.0, 26.0, 34.0, 22.0, 29.0, 24.0, 31.0, 28.0, 28.0, 28.0, 31.0, 26.0, 32.0, 27.0, 26.0, 26.0, 26.0, 32.0, 25.0]","['Alan Henderson', 'Andrew Lang', 'Christian Laettner', 'Craig Ehlo', 'Donnie Boyce', 'Grant Long', 'Howard Nathan', 'Ken Norman', 'Matt Bullard', 'Mookie Blaylock', 'Reggie Jordan', 'Ron Grandison', 'Sean Rooks', 'Spud Webb', 'Stacey Augmon', 'Steve Smith', 'Steve Smith', 'Steve Smith', 'Tim Kempton', 'Todd Mundt']"
ATL,1997,3,"[19.0, 0.0, 18.0, 3.0, 14.0, 18.0, 3.0, 3.0, 3.0, 14.0, 3.0, 7.0, 2.0, 19.0, 11.0, 11.0, 11.0, 5.0, 13.0, 13.0]","[19.0, 15.0, 1.0, 19.0, 15.0, 1.0, 0.0, 3.0, 7.0, 19.0, 3.0, 17.0, 2.0, 19.0, 11.0, 11.0, 2.0, 9.0, 3.0, 3.0]",L. Wilkens (56-26),"[910000.0, nan, 4500000.0, 247500.0, nan, 8013000.0, 247500.0, 247500.0, 181100.0, 247500.0, 247500.0, 2869000.0, 2800000.0, 548000.0, 4500000.0, 4500000.0, 4500000.0, 247500.0, 247500.0, 247500.0]","[1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'Rookie', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year']","[24.0, 25.0, 27.0, 25.0, 24.0, 30.0, 23.0, 29.0, 31.0, 26.0, 27.0, 32.0, 29.0, 23.0, 27.0, 27.0, 27.0, 34.0, 28.0, 28.0]","['Alan Henderson', 'Anthony Miller', 'Christian Laettner', 'Darrin Hancock', 'Derrick Alston', 'Dikembe Mutombo', 'Donnie Boyce', 'Eldridge Recasner', 'Henry James', 'Ivano Newbill', 'Jon Barry', 'Ken Norman', 'Mookie Blaylock', 'Priest Lauderdale', 'Steve Smith', 'Steve Smith', 'Steve Smith', 'Tyrone Corbin', 'Willie Burton', 'Willie Burton']"
ATL,1998,1,"[19.0, 15.0, 14.0, 0.0, 1.0, 19.0, 1.0, 6.0, 3.0, 3.0, 3.0, 14.0, 14.0, 2.0, 5.0, 2.0, 2.0, 2.0, 9.0]","[18.0, 19.0, 17.0, 3.0, 1.0, 7.0, 1.0, 17.0, 3.0, 3.0, 9.0, 19.0, 19.0, 11.0, 0.0, 2.0, 2.0, 2.0, 9.0]",L. Wilkens (50-32),"[1028400.0, 272250.0, nan, 242000.0, 5050000.0, 272250.0, 9615187.0, 272250.0, nan, 723840.0, 326700.0, 272250.0, 272250.0, 3000000.0, 326700.0, 5400000.0, 5400000.0, 5400000.0, 326700.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year']","[25.0, 26.0, 29.0, 22.0, 28.0, 29.0, 31.0, 28.0, 24.0, 22.0, 30.0, 33.0, 33.0, 30.0, 22.0, 28.0, 28.0, 28.0, 35.0]","['Alan Henderson', 'Anthony Miller', 'Brian Oliver', 'Chris Crawford', 'Christian Laettner', 'Chucky Brown', 'Dikembe Mutombo', 'Donald Whiteside', 'Drew Barry', 'Ed Gray', 'Eldridge Recasner', 'Greg Anderson', 'Greg Anderson', 'Mookie Blaylock', 'Randy Livingston', 'Steve Smith', 'Steve Smith', 'Steve Smith', 'Tyrone Corbin']"
ATL,1999,3,"[18.0, 13.0, 3.0, 1.0, 3.0, 19.0, 18.0, 13.0, 19.0, 11.0, 3.0, 6.0, 2.0, 2.0, 2.0, 9.0]","[18.0, 5.0, 5.0, 1.0, 0.0, 18.0, 3.0, 19.0, 19.0, 11.0, 0.0, 16.0, 11.0, 11.0, 11.0, 7.0]",L. Wilkens (31-19),"[4725000.0, 1000000.0, 350000.0, 11218000.0, 832440.0, 2977000.0, 287500.0, 1750000.0, 1000000.0, 3600000.0, 740000.0, nan, 6300000.0, 6300000.0, 6300000.0, 2400000.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'With team last year', 'Rookie', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year']","[26.0, 24.0, 23.0, 32.0, 23.0, 32.0, 24.0, 28.0, 38.0, 31.0, 23.0, 23.0, 29.0, 29.0, 29.0, 36.0]","['Alan Henderson', 'Anthony Johnson', 'Chris Crawford', 'Dikembe Mutombo', 'Ed Gray', 'Grant Long', 'Jeff Sheppard', 'LaPhonso Ellis', 'Mark West', 'Mookie Blaylock', 'Roshown McLeod', 'Shammond Williams', 'Steve Smith', 'Steve Smith', 'Steve Smith', 'Tyrone Corbin']"
ATL,2000,0,"[18.0, 5.0, 5.0, 14.0, 5.0, 1.0, 0.0, 3.0, 5.0, 5.0, 5.0, 19.0, 14.0, 0.0]","[18.0, 6.0, 5.0, 14.0, 14.0, 1.0, 6.0, 6.0, 13.0, 5.0, 13.0, 14.0, 14.0, 14.0]",L. Wilkens (28-54),"[5318437.0, 1100000.0, 2300000.0, 1025880.0, 2000000.0, 12820249.0, 893400.0, 62765.0, 5410000.0, 1468920.0, 1925000.0, 1925000.0, 4400000.0, 914760.0]","[1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]","['With team last year', 'NOT with team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year']","[27.0, 25.0, 31.0, 22.0, 24.0, 33.0, 21.0, 26.0, 28.0, 22.0, 29.0, 29.0, 24.0, 24.0]","['Alan Henderson', 'Anthony Johnson', 'Bimbo Coles', 'Cal Bowdler', 'Chris Crawford', 'Dikembe Mutombo', 'Dion Glover', 'Drew Barry', 'Isaiah Rider', 'Jason Terry', 'Jim Jackson', 'LaPhonso Ellis', 'Lorenzen Wright', 'Roshown McLeod']"
ATL,2001,0,"[18.0, 18.0, 0.0, 19.0, 5.0, 14.0, 14.0, 13.0, 1.0, 6.0, 18.0, 8.0, 5.0, 13.0, 6.0, 6.0, 14.0, 6.0, 0.0, 18.0, 14.0, 18.0, 4.0, 0.0, 0.0, 0.0]","[18.0, 15.0, 0.0, 17.0, 5.0, 14.0, 14.0, 6.0, 18.0, 6.0, 4.0, 15.0, 11.0, 13.0, 6.0, 6.0, 18.0, 6.0, 18.0, 4.0, 14.0, 15.0, 4.0, 0.0, 0.0, 0.0]",L. Kruger (25-57),"[5910000.0, nan, 1200000.0, 40000.0, 4250000.0, 1102800.0, 2200000.0, 2107200.0, 14400000.0, 960480.0, nan, nan, 1579080.0, 2330000.0, 611000.0, 611000.0, 4950000.0, 1790000.0, 739080.0, nan, 978600.0, nan, 6000000.0, nan, nan, nan]","[1, 1, 2, 3, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1]","['With team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year']","[28.0, 23.0, 26.0, 29.0, 25.0, 23.0, 25.0, 20.0, 34.0, 22.0, nan, 27.0, 23.0, 30.0, 33.0, 33.0, 25.0, 29.0, 23.0, nan, 25.0, 25.0, nan, 32.0, 32.0, 32.0]","['Alan Henderson', 'Andy Panko', 'Anthony Johnson', 'Anthony Miller', 'Brevin Knight', 'Cal Bowdler', 'Chris Crawford', 'DerMarr Johnson', 'Dikembe Mutombo', 'Dion Glover', 'Hanno MAAAAPttAAAAPlAAAA$?', 'Ira Bowman', 'Jason Terry', 'Jim Jackson', 'Larry Robinson', 'Larry Robinson', 'Lorenzen Wright', 'Matt Maloney', 'Nazr Mohammed', 'Pepe SAAAA!nchez', 'Roshown McLeod', 'Sean Colson', 'Toni Kuko?', 'Tony Smith', 'Tony Smith', 'Tony Smith']"
ATL,2002,0,"[18.0, 14.0, 14.0, 6.0, 12.0, 6.0, 7.0, 20.0, 3.0, 5.0, 11.0, 14.0, 19.0, 19.0, 19.0, 1.0, 18.0, 4.0]","[3.0, 14.0, 14.0, 13.0, 15.0, 6.0, 6.0, 10.0, 14.0, 5.0, 11.0, 14.0, 14.0, 18.0, 14.0, 1.0, 14.0, 4.0]",L. Kruger (33-49),"[6500312.0, 1179720.0, 2500000.0, 2265240.0, 26190.0, 1027440.0, 715850.0, 465850.0, nan, 590850.0, 1689360.0, 517360.0, 715850.0, 4500000.0, 523793.0, 11250000.0, 9667969.0, 7906783.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]","['NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year']","[29.0, 24.0, 26.0, 21.0, 29.0, 23.0, 33.0, 25.0, 27.0, 26.0, 24.0, 21.0, 31.0, 24.0, 31.0, 25.0, 28.0, nan]","['Alan Henderson', 'Cal Bowdler', 'Chris Crawford', 'DerMarr Johnson', 'Dickey Simpkins', 'Dion Glover', 'Emanual Davis', 'Hanno Mottola', 'Ira Newble', 'Jacque Vaughn', 'Jason Terry', 'Leon Smith', 'Mark Strickland', 'Nazr Mohammed', 'Reggie Slater', 'Shareef Abdur-Rahim', 'Theo Ratliff', 'Toni Kuko?']"
ATL,2003,0,"[3.0, 19.0, 0.0, 0.0, 14.0, 6.0, 0.0, 19.0, 6.0, 6.0, 11.0, 14.0, 11.0, 3.0, 6.0, 18.0, 3.0, 18.0, 18.0, 1.0, 14.0]","[14.0, 0.0, 17.0, 15.0, 8.0, 0.0, 6.0, 14.0, 13.0, 6.0, 11.0, 5.0, 11.0, 14.0, 6.0, 6.0, 14.0, 14.0, 15.0, 1.0, 18.0]","L. Kruger (11-16), T. Stotts (24-31)","[7091250.0, 699935.0, 60361.0, nan, 2750000.0, nan, 776880.0, 699935.0, 1584312.0, 824935.0, 9860000.0, 587435.0, 2153934.0, 171932.0, 2775000.0, 55402.0, 2412500.0, 4750000.0, 29832.0, 12375000.0, 9375000.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1]","['NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year']","[30.0, 29.0, 32.0, 27.0, 27.0, 24.0, 24.0, 29.0, 24.0, 34.0, 30.0, 28.0, 25.0, 26.0, 31.0, 23.0, 27.0, 25.0, 25.0, 26.0, 29.0]","['Alan Henderson', 'Amal McCaskill', 'Antonio Harvey', 'Brandon Williams', 'Chris Crawford', 'Corey Benjamin', 'Dan Dickau', 'Darvin Ham', 'Dion Glover', 'Emanual Davis', 'Glenn Robinson', 'Ira Newble', 'Jason Terry', 'Jermaine Jackson', 'Matt Maloney', 'Mike Wilks', 'Mikki Moore', 'Nazr Mohammed', 'Paul Shirley', 'Shareef Abdur-Rahim', 'Theo Ratliff']"
ATL,2004,0,"[14.0, 5.0, 19.0, 8.0, 6.0, 13.0, 4.0, 18.0, 5.0, 19.0, 11.0, 19.0, 18.0, 14.0, 14.0, 14.0, 14.0, 2.0, 1.0, 9.0, 18.0, 6.0, 9.0]","[14.0, 13.0, 14.0, 13.0, 6.0, 13.0, 4.0, 14.0, 6.0, 14.0, 11.0, 14.0, 0.0, 14.0, 14.0, 17.0, 14.0, 13.0, 1.0, 11.0, 18.0, 6.0, 6.0]",T. Stotts (28-54),"[7682188.0, 6266666.0, 1021080.0, 3000000.0, 835200.0, 1000000.0, nan, nan, 813679.0, nan, 8333333.0, 2373309.0, nan, nan, nan, 1292040.0, 5000000.0, 17000000.0, 13500000.0, 1000000.0, 10156250.0, 366931.0, 7700000.0]","[1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 3, 2, 2, 2, 3, 2, 1, 2, 1, 3]","['With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'Rookie', 'NOT with team last year']","[31.0, 30.0, 21.0, 28.0, 25.0, 25.0, nan, 22.0, 28.0, 26.0, 26.0, 24.0, 23.0, 28.0, 28.0, 24.0, 26.0, 29.0, 27.0, 25.0, 30.0, 25.0, 32.0]","['Alan Henderson', 'Bob Sura', 'Boris Diaw', 'Chris Crawford', 'Dan Dickau', 'Dion Glover', 'eljko Rebra?a', 'Hiram Fuller', 'Jacque Vaughn', 'Jason Collier', 'Jason Terry', 'Joel Przybilla', 'Josh Davis', 'Lee Nailon', ""Mamadou N'Diaye"", 'Michael Bradley', 'Nazr Mohammed', 'Rasheed Wallace', 'Shareef Abdur-Rahim', 'Stephen Jackson', 'Theo Ratliff', 'Travis Hansen', 'Wesley Person']"
ATL,2005,0,"[18.0, 15.0, 11.0, 14.0, 6.0, 18.0, 14.0, 15.0, 7.0, 13.0, 19.0, 5.0, 19.0, 14.0, 0.0, 14.0, 6.0, 7.0, 7.0, 12.0]","[13.0, 8.0, 13.0, 6.0, 6.0, 14.0, 14.0, 14.0, 6.0, 13.0, 18.0, 6.0, 14.0, 14.0, 14.0, 14.0, 6.0, 14.0, 13.0, 13.0]",M. Woodson (13-69),"[6325000.0, 34118.0, 14625000.0, 1097640.0, 425000.0, nan, 1500000.0, 167418.0, 1800000.0, 2490360.0, 1270080.0, 1100000.0, 1300000.0, 4800000.0, nan, 2550000.0, 425000.0, 2700000.0, 2700000.0, 1600000.0]","[1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2]","['NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'Rookie', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year']","[24.0, 33.0, 28.0, 22.0, 21.0, 24.0, 27.0, 27.0, 35.0, 21.0, 19.0, 34.0, 42.0, 29.0, 29.0, 29.0, 23.0, 35.0, 31.0, 27.0]","['Al Harrington', 'Anthony Miller', 'Antoine Walker', 'Boris Diaw', 'Donta Smith', 'James Thomas', 'Jason Collier', 'Jelani McCoy', 'Jon Barry', 'Josh Childress', 'Josh Smith', 'Kenny Anderson', 'Kevin Willis', 'Michael Stewart', 'Obinna Ekezie', 'Predrag Drobnjak', 'Royal Ivey', 'Tom Gugliotta', 'Tony Delk', 'Tyronn Lue']"
ATL,2006,0,"[13.0, 18.0, 6.0, 18.0, 9.0, 0.0, 19.0, 19.0, 19.0, 13.0, 18.0, 18.0, 6.0, 6.0, 13.0, 7.0, 14.0]","[11.0, 6.0, 6.0, 14.0, 11.0, 14.0, 14.0, 14.0, 14.0, 18.0, 18.0, 14.0, 6.0, 6.0, 16.0, 13.0, 18.0]",M. Woodson (26-56),"[6957500.0, nan, 641748.0, 398762.0, 12000000.0, 1000000.0, 178675.0, 178675.0, 178675.0, 2677200.0, 1365360.0, 3883560.0, 641748.0, 675000.0, 3375000.0, 3500000.0, 4000000.0]","[1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1]","['NOT with team last year', 'Rookie', 'With team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'Rookie', 'With team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year']","[25.0, 26.0, 22.0, 22.0, 24.0, 24.0, 30.0, 30.0, 30.0, 22.0, 20.0, 19.0, 24.0, 23.0, 32.0, 28.0, 21.0]","['Al Harrington', 'Anthony Grundy', 'Donta Smith', 'Esteban Batista', 'Joe Johnson', 'John Edwards', 'John Thomas', 'John Thomas', 'John Thomas', 'Josh Childress', 'Josh Smith', 'Marvin Williams', 'Royal Ivey', 'Salim Stoudamire', 'Tony Delk', 'Tyronn Lue', 'Zaza Pachulia']"
