Year,Player,Pos,Age,Tm,ORtg,DRtg
1985,Mark Eaton,C,28,UTA,94,97
1985,Jerry Eaves,PG,25,ATL,98,116
1985,Kenton Edelin,SF,22,IND,93,107
1985,Franklin Edwards,PG,25,LAC,114,108
1985,James Edwards,C,29,PHO,106,107
1985,Craig Ehlo,SG,23,HOU,98,106
1985,Dale Ellis,SF,24,DAL,107,110
1985,Chris Engler,C,25,TOT,106,104
1985,Chris Engler,C,25,NJN,116,104
1985,Chris Engler,C,25,CHI,76,106
1985,Chris Engler,C,25,MIL,38,100
1985,Alex English*,SF,31,DEN,113,111
1985,Julius Erving*,SF,34,PHI,111,106
1985,Mike Evans,SG,29,DEN,109,110
1985,Kenny Fields,SF,22,MIL,100,107
1985,Vern Fleming,PG,22,IND,104,110
1985,Sleepy Floyd,SG,24,GSW,105,114
1985,Phil Ford,PG,28,HOU,98,110
1985,Rod Foster,PG,24,PHO,98,109
1985,World B. Free,SG,31,CLE,111,111
1985,Bill Garnett,PF,24,IND,102,108
1985,George Gervin*,SG,32,SAS,109,111
1985,Artis Gilmore*,C,35,SAS,121,106
1985,Mike Glenn,SG,29,ATL,119,112
1985,Mike Gminski,C,25,NJN,113,108
1985,Lancaster Gordon,SG,22,LAC,86,111
1985,Stewart Granger,PG,23,ATL,66,112
1985,Butch Graves,SG,23,CLE,63,101
1985,Stuart Gray,C,21,IND,75,105
1985,Rickey Green,PG,30,UTA,112,105
1985,Sidney Green,PF,24,CHI,97,108
1985,Dave Greenwood,PF,27,CHI,105,109
1985,Kevin Grevey,SF,31,MIL,106,108
1985,Darrell Griffith,SG,26,UTA,99,105
1985,Ernie Grunfeld,SF,29,NYK,112,109
1985,Bob Hansen,SG,24,UTA,97,106
1985,Bill Hanzlik,SF,27,DEN,104,109
1985,Derek Harper,PG,23,DAL,113,107
1985,Scott Hastings,PF,24,ATL,105,107
1985,Steve Hayes,C,29,PHI,124,106
1985,Gerald Henderson,PG,29,SEA,104,109
1985,Rod Higgins,SF,25,CHI,104,112
1985,Roy Hinson,PF,23,CLE,106,106
1985,Craig Hodges,SG,24,MIL,113,107
1985,Lionel Hollins,PG,31,HOU,103,109
1985,Michael Holton,SG,23,PHO,96,110
1985,Phil Hubbard,SF,28,CLE,112,109
1985,Jay Humphries,SG,22,PHO,98,108
1985,Geoff Huston,PG,27,CLE,99,116
1985,Marc Iavaroni,PF,28,TOT,95,109
1985,Marc Iavaroni,PF,28,PHI,78,109
1985,Marc Iavaroni,PF,28,SAS,97,109
1985,Dan Issel*,C,36,DEN,111,108
1985,Ralph Jackson,PG,22,IND,94,100
1985,Clemon Johnson,C,28,PHI,110,108
1985,Dennis Johnson*,PG,30,BOS,109,109
1985,Eddie Johnson,SG,29,ATL,107,112
1985,Eddie Johnson,SF,25,KCK,109,114
1985,Frank Johnson,PG,26,WSB,107,107
1985,George Johnson,C,36,NJN,106,105
1985,George Johnson,SF,28,PHI,97,106
1985,Magic Johnson*,PG,25,LAL,123,107
1985,Marques Johnson,SF,28,LAC,103,112
1985,Mickey Johnson,PF,32,GSW,106,111
1985,Steve Johnson,C,27,CHI,106,108
1985,Vinnie Johnson,SG,28,DET,109,110
1985,Bobby Jones*,PF,33,PHI,118,106
1985,Caldwell Jones,C,34,CHI,101,109
1985,Charles Jones,C,23,PHO,104,105
1985,Charles Jones,C-PF,27,TOT,117,99
1985,Charles Jones,PF,27,CHI,86,106
1985,Charles Jones,C,27,WSB,119,99
1985,Earl Jones,C,24,LAL,0,116
1985,Edgar Jones,PF,28,TOT,100,108
1985,Edgar Jones,PF,28,SAS,104,108
1985,Edgar Jones,PF,28,CLE,99,108
1985,Major Jones,PF,31,DET,104,106
1985,Ozell Jones,C,24,SAS,101,105
1985,Michael Jordan*,SG,21,CHI,118,107
1985,Rich Kelley,C,31,UTA,95,102
1985,Clark Kellogg,PF,23,IND,108,106
1985,Greg Kelser,SF,27,IND,95,107
1985,Jerome Kersey,SF,22,POR,108,106
1985,Albert King,SF,25,NJN,107,108
1985,Bernard King*,SF,28,NYK,113,111
1985,Reggie King,SF,27,SEA,95,109
1985,Greg Kite,C,23,BOS,89,109
1985,Billy Knight,SF-SG,32,TOT,100,113
1985,Billy Knight,SG,32,KCK,103,116
1985,Billy Knight,SF,32,SAS,100,112
1985,Joe Kopicki,PF,24,DEN,114,107
1985,Mitch Kupchak,PF,30,LAL,106,107
1985,Tom LaGarde,C,29,NJN,56,112
1985,Bill Laimbeer,C,27,DET,117,105
1985,Allen Leavell,PG,27,HOU,100,109
1985,Ronnie Lester,PG,26,LAL,97,107
1985,Fat Lever,PG,24,DEN,106,106
1985,Cliff Levingston,PF,24,ATL,109,105
1985,Alton Lister,C,26,MIL,103,99
1985,Lewis Lloyd,SG,25,HOU,110,109
1985,John Long,SG,28,DET,107,109
1985,Sidney Lowe,PG,25,TOT,104,108
1985,Sidney Lowe,PG,25,DET,82,114
1985,Sidney Lowe,PG,25,ATL,109,107
1985,John Lucas,PG,31,HOU,113,108
1985,Maurice Lucas,PF,32,PHO,100,104
1985,Kyle Macy,PG,27,PHO,113,109
1985,Rick Mahorn,PF,26,WSB,97,101
1985,Jeff Malone,SG,23,WSB,109,109
1985,Moses Malone*,C,29,PHI,116,105
1985,Pace Mannion,SF,24,UTA,94,102
1985,Wes Matthews,PG,25,CHI,104,112
1985,Cedric Maxwell,SF,29,BOS,121,109
1985,Bob McAdoo*,C,33,LAL,108,107
1985,Tim McCormick,C,22,SEA,112,109
1985,Rodney McCray,SF,23,HOU,117,107
1985,Scooter McCray,PF,24,SEA,84,110
1985,Hank McDowell,PF,25,HOU,103,107
1985,Mike McGee,SF,25,LAL,112,110
1985,Kevin McHale*,PF,27,BOS,122,106
1985,Kevin McKenna,SG,26,NJN,108,108
1985,Tom McMillen,C,32,WSB,108,109
1985,Mark McNamara,C,25,TOT,105,111
1985,Mark McNamara,C,25,SAS,108,109
1985,Mark McNamara,C,25,KCK,104,111
1985,Joe Meriweather,C,31,KCK,114,112
1985,Larry Micheaux,PF,24,TOT,114,104
1985,Larry Micheaux,PF,24,MIL,115,101
1985,Larry Micheaux,PF,24,HOU,114,106
1985,Mike Mitchell,SF,29,SAS,110,112
1985,Paul Mokeski,C,28,MIL,105,103
1985,Sidney Moncrief*,PG,27,MIL,118,105
1985,Johnny Moore,PG,26,SAS,110,106
1985,Jay Murphy,PF,22,LAC,58,109
1985,Larry Nance,PF,25,PHO,117,104
1985,Calvin Natt,PF,28,DEN,121,109
1985,Kenny Natt,SG,26,TOT,76,109
1985,Kenny Natt,SG,26,UTA,66,103
1985,Kenny Natt,SG,26,KCK,123,114
1985,Ed Nealy,PF,24,KCK,112,114
1985,Chuck Nevitt,C,25,LAL,55,96
1985,Kurt Nimphius,C,26,DAL,107,108
1985,Norm Nixon,PG,29,LAC,105,113
1985,Audie Norris,C,24,POR,105,106
1985,Mike O'Koren,SF,26,NJN,108,109
1985,Hakeem Olajuwon*,C,22,HOU,112,103
1985,Mark Olberding,PF,28,KCK,112,112
1985,Jawann Oldham,C,27,CHI,96,106
1985,Louis Orr,PF,26,NYK,110,110
1985,Robert Parish*,C,31,BOS,114,105
1985,Billy Paultz,C,36,UTA,79,103
1985,Jim Paxson,SG,27,POR,116,110
1985,John Paxson,PG,24,SAS,113,113
1985,Sam Perkins,PF,23,DAL,113,107
1985,Jim Petersen,PF,22,HOU,90,106
1985,Ricky Pierce,SG,25,MIL,117,106
1985,Charles Pittman,SF,26,PHO,98,108
1985,Gary Plummer,PF,22,GSW,94,114
1985,David Pope,SF,22,KCK,80,114
1985,Ben Poquette,PF,29,CLE,109,106
1985,Paul Pressey,SF,26,MIL,114,104
1985,Kurt Rambis,PF,26,LAL,110,102
1985,Kelvin Ransey,PG,26,NJN,108,109
1985,Leo Rautins,SF,24,ATL,60,112
1985,Robert Reid,SF,29,HOU,106,108
1985,Clint Richardson,SG,28,PHI,106,111
1985,Micheal Ray Richardson,PG,29,NJN,109,105
1985,Doc Rivers,PG,23,ATL,112,105
1985,Fred Roberts,PF,24,TOT,109,108
1985,Fred Roberts,PF,24,SAS,100,110
1985,Fred Roberts,PF,24,UTA,112,107
1985,Alvin Robertson,SG,22,SAS,104,107
1985,Rick Robey,C,29,PHO,49,108
1985,Cliff Robinson,PF,24,WSB,98,102
1985,Truck Robinson,PF,33,NYK,69,106
1985,Tree Rollins,C,29,ATL,109,103
1985,Lorenzo Romar,PG,26,TOT,75,107
1985,Lorenzo Romar,PG,26,MIL,48,112
1985,Lorenzo Romar,PG,26,DET,86,104
1985,Dan Roundfield,PF,31,DET,105,106
1985,Jeff Ruland,C,26,WSB,105,104
1985,Campy Russell,SF,33,CLE,56,110
1985,Walker Russell,PG,24,ATL,94,108
1985,Ralph Sampson*,PF,24,HOU,102,104
1985,Mike Sanders,SF,24,PHO,104,105
1985,Wayne Sappleton,PF,24,NJN,92,108
1985,Danny Schayes,C,25,DEN,110,106
1985,Tom Scheffler,C,30,POR,89,104
1985,John Schweitz,SG,24,SEA,77,111
1985,Alvin Scott,SF,29,PHO,98,108
1985,Byron Scott,SG,23,LAL,116,109
1985,Tom Sewell,SG,22,WSB,57,108
1985,Lonnie Shelton,PF,29,CLE,96,108
1985,Purvis Short,SF,27,GSW,110,114
1985,Jerry Sichting,PG,28,IND,113,112
1985,Jack Sikma*,C,29,SEA,114,104
1985,Charlie Sitton,SF,22,DAL,93,110
1985,Tom Sluby,SG,22,DAL,105,113
1985,Derek Smith,SG,23,LAC,115,112
1985,Larry Smith,PF,27,GSW,112,111
1985,Robert Smith,PG,29,CLE,87,110
1985,Ricky Sobers,SG,32,SEA,95,111
1985,Rory Sparrow,PG,26,NYK,112,112
1985,Larry Spriggs,PF,25,LAL,108,108
1985,Terence Stansbury,SG,23,IND,103,110
1985,Brook Steppe,SG,25,DET,109,110
1985,Steve Stipanovich,C,24,IND,106,106
1985,John Stockton*,PG,22,UTA,104,104
1985,Jon Sundvold,PG,23,SEA,96,112
1985,Dane Suttle,SG,23,KCK,106,112
1985,Terry Teagle,SG,24,TOT,117,115
1985,Terry Teagle,SG,24,DET,63,114
1985,Terry Teagle,SG,24,GSW,118,115
1985,Reggie Theus,SG,27,KCK,109,114
1985,Peter Thibeaux,SF,23,GSW,101,114
1985,David Thirdkill,SF,24,TOT,94,111
1985,David Thirdkill,SF,24,DET,76,111
1985,David Thirdkill,SF,24,MIL,150,110
1985,David Thirdkill,SF,24,SAS,120,112
1985,Isiah Thomas*,PG,23,DET,115,107
1985,Jim Thomas,SG,24,IND,107,110
1985,Bernard Thompson,SF,22,POR,94,107
1985,LaSalle Thompson,C,23,KCK,108,106
1985,Mychal Thompson,PF,30,POR,107,107
1985,Paul Thompson,SF,23,TOT,98,105
1985,Paul Thompson,SF,23,CLE,98,106
1985,Paul Thompson,SF,23,MIL,99,101
1985,Otis Thorpe,PF,22,KCK,111,111
1985,Sedale Threatt,PG,23,PHI,99,108
1985,Andrew Toney,SG,27,PHI,112,111
1985,Linton Townes,SF,25,SAS,50,117
1985,Kelly Tripucka,SF,25,DET,111,109
1985,Trent Tucker,SG,25,NYK,111,111
1985,Elston Turner,SF,25,DEN,107,108
1985,Jeff Turner,PF,22,NJN,101,111
1985,Melvin Turpin,C,24,CLE,105,108
1985,Terry Tyler,SF,28,DET,110,107
1985,Darnell Valentine,PG,25,POR,109,108
1985,Kiki Vandeweghe,SF,26,POR,122,112
1985,Pete Verhoeven,PF,25,KCK,105,112
1985,Jay Vincent,PF,25,DAL,110,108
1985,Danny Vranes,SF,26,SEA,95,107
1985,Granville Waiters,C,24,IND,89,106
1985,Darrell Walker,PG,23,NYK,101,109
1985,Bill Walton*,C,32,LAC,102,103
1985,Bryan Warrick,PG,25,LAC,101,112
1985,Scott Wedman,SF,32,BOS,109,109
1985,Mark West,C,24,TOT,100,107
1985,Mark West,C,24,MIL,66,104
1985,Mark West,C,24,CLE,100,107
1985,Ennis Whatley,PG,22,CHI,99,111
1985,Rory White,PF,25,LAC,102,111
1985,Willie White,SG,22,DEN,91,112
1985,Jerome Whitehead,C,28,GSW,110,113
1985,Mitchell Wiggins,SG,25,HOU,109,107
1985,Jamaal Wilkes*,SF,31,LAL,103,111
1985,Dominique Wilkins*,SF,25,ATL,107,107
1985,Eddie Lee Wilkins,C,22,NYK,97,108
1985,Jeff Wilkins,C,29,UTA,99,103
1985,Dale Wilkinson,SF-PF,24,TOT,75,115
1985,Dale Wilkinson,PF,24,DET,0,110
1985,Dale Wilkinson,SF,24,LAC,81,116
1985,Buck Williams,PF,24,NJN,109,106
1985,Gus Williams,PG,31,WSB,102,105
1985,Guy Williams,SF,24,WSB,97,105
1985,Herb Williams,C,26,IND,97,106
1985,Kevin Williams,SG,23,CLE,94,108
1985,Ray Williams,PG,30,BOS,95,105
1985,Sam Williams,PF,25,PHI,83,104
1985,Sly Williams,SF,27,ATL,96,107
1985,Kevin Willis,PF,22,ATL,101,106
1985,Michael Wilson,SG,25,TOT,106,109
1985,Michael Wilson,SG,25,CLE,110,109
1985,Michael Wilson,SG,25,NJN,95,108
1985,Othell Wilson,PG,23,GSW,100,112
1985,Randy Wittman,SG,25,ATL,108,112
1985,Al Wood,SG,26,SEA,106,110
1985,Leon Wood,PG,22,PHI,91,112
1985,Mike Woodson,SG,26,KCK,109,111
1985,Orlando Woolridge,SF,25,CHI,119,112
1985,James Worthy*,SF,23,LAL,114,107
1985,Danny Young,PG,22,SEA,45,101
1985,Michael Young,SF,24,PHO,82,112
1986,Kareem Abdul-Jabbar*,C,38,LAL,118,106
1986,Alvan Adams,C,31,PHO,104,105
1986,Michael Adams,PG,23,SAC,86,109
1986,Mark Aguirre,SF,26,DAL,107,113
1986,Danny Ainge,SG,26,BOS,115,105
1986,Ron Anderson,SF,27,TOT,107,108
1986,Ron Anderson,SF,27,CLE,109,113
1986,Ron Anderson,SF,27,IND,107,108
1986,John Bagley,PG,25,CLE,102,109
1986,James Bailey,PF,28,NYK,98,103
1986,Thurl Bailey,PF,24,UTA,102,105
1986,Greg Ballard,SF,31,GSW,115,111
1986,Gene Banks,SF,26,CHI,114,113
1986,Ken Bannister,PF,25,NYK,91,104
1986,Charles Barkley*,PF,22,PHI,111,100
1986,John Battle,SG,23,ATL,104,108
1986,Benoit Benjamin,C,21,LAC,106,107
1986,Kent Benson,C,31,DET,110,104
1986,Larry Bird*,SF,29,BOS,117,99
1986,Otis Birdsong,SG,30,NJN,103,110
1986,Uwe Blab,C,23,DAL,95,111
1986,Rolando Blackman,SG,26,DAL,114,113
1986,Manute Bol,C,23,WSB,95,99
1986,Sam Bowie,C,24,POR,106,105
1986,Dudley Bradley,SG,28,WSB,91,101
1986,Mike Bratz,PG,30,SAC,94,109
1986,Randy Breuer,C,25,MIL,105,101
1986,Ron Brewer,SG,30,TOT,95,111
1986,Ron Brewer,SG,30,CHI,68,120
1986,Ron Brewer,SG,30,CLE,96,111
1986,Frank Brickowski,C,26,SEA,98,105
1986,Junior Bridgeman,SF,32,LAC,104,115
1986,Mike Brittain,C,22,SAS,83,107
1986,Tony Brown,SG,25,CHI,110,113
1986,Wallace Bryant,C,26,TOT,89,111
1986,Wallace Bryant,C,26,DAL,91,111
1986,Wallace Bryant,C,26,LAC,86,109
1986,Quinn Buckner,PG,31,IND,87,101
1986,Michael Cage,PF,24,LAC,103,110
1986,Tony Campbell,SF,23,DET,99,107
1986,Rick Carlisle,SG,26,BOS,99,106
1986,Antoine Carr,PF,24,ATL,110,104
1986,Kenny Carr,PF,30,POR,107,107
1986,Joe Barry Carroll,C,27,GSW,101,109
1986,Butch Carter,SG,27,TOT,73,112
1986,Butch Carter,SG,27,NYK,51,109
1986,Butch Carter,SG,27,PHI,94,114
1986,Bill Cartwright,C,28,NYK,83,101
1986,Terry Catledge,PF,22,PHI,103,107
1986,Bobby Cattage,PF,27,NJN,96,109
1986,Tom Chambers,PF,26,SEA,106,106
1986,Lorenzo Charles,SF,22,ATL,108,109
1986,Maurice Cheeks*,PG,29,PHI,119,107
1986,Fred Cofield,PG,24,NYK,84,106
1986,Steve Colter,PG,23,POR,107,108
1986,Lester Conner,PG,26,GSW,106,111
1986,Darwin Cook,PG,27,NJN,101,105
1986,Jeff Cook,PF,29,TOT,108,107
1986,Jeff Cook,PF,29,SAS,110,107
1986,Jeff Cook,PF,29,UTA,80,108
1986,David Cooke,PF,22,SAC,76,102
1986,Michael Cooper*,SG,29,LAL,114,107
1986,Wayne Cooper,C,29,DEN,105,102
1986,Tyrone Corbin,SF,23,SAS,93,108
1986,Dave Corzine,C,29,CHI,110,112
1986,Ron Crevier,C,27,TOT,20,116
1986,Ron Crevier,C,27,GSW,0,119
1986,Ron Crevier,C,27,DET,25,114
1986,Jeff Cross,PF,24,LAC,82,112
1986,Pat Cummings,C,29,NYK,98,103
1986,Terry Cummings,PF,24,MIL,105,101
1986,Earl Cureton,PF,28,DET,101,107
1986,Quintin Dailey,SG,25,CHI,105,115
1986,Adrian Dantley*,SF,30,UTA,121,109
1986,Brad Davis,PG,30,DAL,128,114
1986,Charles Davis,SF,27,MIL,106,104
1986,Johnny Davis,SG,30,TOT,107,110
1986,Johnny Davis,SG,30,CLE,105,111
1986,Johnny Davis,SG,30,ATL,109,110
1986,Walter Davis*,SG,31,PHO,105,109
1986,Darryl Dawkins,C,29,NJN,118,107
1986,Darren Daye,SF,25,WSB,105,105
1986,James Donaldson,C,28,TOT,118,108
1986,James Donaldson,C,28,LAC,105,109
1986,James Donaldson,C,28,DAL,121,108
1986,Larry Drew,PG,27,SAC,107,112
1986,Clyde Drexler*,SG,23,POR,107,106
1986,Joe Dumars*,SG,22,DET,109,112
1986,T.R. Dunn,SG,30,DEN,114,105
1986,Devin Durrant,SF,25,PHO,78,106
1986,Mark Eaton,C,29,UTA,94,100
1986,Franklin Edwards,PG,26,LAC,100,113
1986,James Edwards,C,30,PHO,108,108
1986,Craig Ehlo,SG,24,HOU,109,106
1986,Dale Ellis,SF,25,DAL,108,112
1986,Alex English*,SF,32,DEN,113,110
1986,Julius Erving*,SG,35,PHI,108,107
1986,Mike Evans,PG,30,DEN,98,109
1986,Patrick Ewing*,C,23,NYK,99,101
1986,Kenny Fields,SF,23,MIL,106,102
1986,Vern Fleming,PG,23,IND,110,107
1986,Sleepy Floyd,PG,25,GSW,114,111
1986,Rod Foster,PG,25,PHO,88,110
1986,World B. Free,SG,32,CLE,109,111
1986,Bill Garnett,PF,25,IND,103,106
1986,George Gervin*,SG,33,CHI,107,115
1986,Mike Gibson,PF,25,DET,98,105
1986,Artis Gilmore*,C,36,SAS,117,108
1986,Mike Glenn,SG,30,MIL,116,107
1986,Georgi Glouchkov,PF,26,PHO,81,106
1986,Mike Gminski,C,26,NJN,120,106
1986,Lancaster Gordon,SG,23,LAC,86,113
1986,Stuart Gray,C,22,IND,104,105
1986,A.C. Green,PF,22,LAL,108,105
1986,Ken Green,PF,26,NYK,116,100
1986,Kenny Green,SF,21,TOT,92,109
1986,Kenny Green,SF,21,WSB,94,107
1986,Kenny Green,SF,21,PHI,89,111
1986,Rickey Green,PG,31,UTA,111,107
1986,Sidney Green,PF,25,CHI,102,110
1986,Dave Greenwood,PF,28,SAS,109,108
1986,Claude Gregory,PF,27,WSB,65,64
1986,Ernie Grunfeld,SF,30,NYK,108,106
1986,Pétur Guðmundsson,C,27,LAL,111,105
1986,Bob Hansen,SG,25,UTA,101,107
1986,Bill Hanzlik,SF,28,DEN,108,106
1986,Derek Harper,PG,24,DAL,116,109
1986,Steve Harris,SG,22,HOU,105,110
1986,Scott Hastings,PF,25,ATL,102,107
1986,Steve Hayes,C,30,UTA,90,106
1986,Gerald Henderson,PG,30,SEA,110,107
1986,Jerome Henderson,C,26,LAL,131,103
1986,Carl Henry,SG,25,SAC,102,111
1986,Rod Higgins,SF,26,TOT,94,109
1986,Rod Higgins,SF,26,SEA,84,108
1986,Rod Higgins,SF,26,SAS,108,109
1986,Rod Higgins,SF,26,NJN,53,100
1986,Rod Higgins,SF,26,CHI,104,112
1986,Roy Hinson,SF,24,CLE,111,107
1986,Craig Hodges,SG,25,MIL,118,106
1986,Michael Holton,PG-SG,24,TOT,99,113
1986,Michael Holton,SG,24,PHO,66,112
1986,Michael Holton,PG,24,CHI,104,114
1986,Phil Hubbard,SF,29,CLE,95,110
1986,Alfredrick Hughes,SG,23,SAS,89,111
1986,Jay Humphries,PG,23,PHO,108,109
1986,Geoff Huston,PG,28,GSW,114,115
1986,Marc Iavaroni,PF,29,TOT,98,107
1986,Marc Iavaroni,PF,29,SAS,95,108
1986,Marc Iavaroni,PF,29,UTA,103,105
1986,Clemon Johnson,C,29,PHI,109,106
1986,Dennis Johnson*,PG,31,BOS,107,104
1986,Eddie Johnson,SF,26,SAC,106,111
1986,Eddie Johnson,SG,30,TOT,102,112
1986,Eddie Johnson,SG,30,ATL,105,111
1986,Eddie Johnson,SG,30,CLE,99,113
1986,Frank Johnson,PG,27,WSB,103,109
1986,George Johnson,C,37,SEA,106,101
1986,George Johnson,PF,29,WSB,97,109
1986,Ken Johnson,PF,23,POR,98,108
1986,Magic Johnson*,PG,26,LAL,122,106
1986,Marques Johnson,SG,29,LAC,112,112
1986,Mickey Johnson,PF,33,NJN,98,106
1986,Steve Johnson,C,28,SAS,112,107
1986,Vinnie Johnson,SG,29,DET,111,110
1986,Bobby Jones*,PF,34,PHI,114,108
1986,Caldwell Jones,C,35,POR,106,107
1986,Charles Jones,C,28,WSB,105,103
1986,Charles Jones,PF,24,PHO,94,105
1986,Earl Jones,C,25,MIL,80,105
1986,Edgar Jones,PF,29,CLE,111,108
1986,Ozell Jones,C,25,LAC,0,103
1986,Michael Jordan*,SG,22,CHI,109,107
1986,Yvon Joseph,C,28,NJN,250,114
1986,Harold Keeling,SG,22,DAL,98,108
1986,Rich Kelley,C,32,SAC,115,108
1986,Clark Kellogg,PF,24,IND,99,102
1986,Jerome Kersey,SF,23,POR,111,105
1986,Albert King,SF,26,NJN,99,108
1986,Greg Kite,C,24,BOS,79,101
1986,Joe Kleine,C,24,SAC,95,106
1986,Jon Koncak,C,22,ATL,106,104
1986,Mitch Kupchak,PF,31,LAL,103,107
1986,Bill Laimbeer,C,28,DET,115,105
1986,Jeff Lamp,SF,26,TOT,110,107
1986,Jeff Lamp,SF,26,MIL,111,104
1986,Jeff Lamp,SF,26,SAS,109,111
1986,Allen Leavell,PG,28,HOU,113,110
1986,Keith Lee,PF,23,CLE,102,106
1986,Ronnie Lester,PG,27,LAL,83,108
1986,Fat Lever,PG,25,DEN,101,104
1986,Cliff Levingston,PF,25,ATL,112,104
1986,Alton Lister,C,27,MIL,106,98
1986,Lewis Lloyd,SG,26,HOU,112,110
1986,John Long,SG,29,DET,108,111
1986,John Lucas,PG,32,HOU,115,111
1986,Maurice Lucas,PF,33,LAL,106,104
1986,Kyle Macy,PG,28,CHI,117,115
1986,Rick Mahorn,PF,27,DET,94,105
1986,Jeff Malone,SG,24,WSB,107,109
1986,Karl Malone*,PF,22,UTA,92,102
1986,Moses Malone*,C,30,PHI,111,106
1986,Pace Mannion,SF,25,UTA,100,106
1986,Bill Martin,SF,23,IND,98,108
1986,Brian Martin,SF-PF,23,TOT,66,109
1986,Brian Martin,PF,23,SEA,57,93
1986,Brian Martin,SF,23,POR,73,116
1986,Wes Matthews,PG,26,SAS,105,110
1986,Cedric Maxwell,SF,30,LAC,114,112
1986,Bob McAdoo*,C,34,PHI,101,108
1986,Dwayne McClain,SF,22,IND,83,104
1986,Tim McCormick,C,23,SEA,115,107
1986,Rodney McCray,SF,24,HOU,118,109
1986,Xavier McDaniel,SF,22,SEA,103,106
1986,Ben McDonald,SF,23,CLE,100,111
1986,Hank McDowell,PF,26,HOU,115,109
1986,Mike McGee,SF,26,LAL,103,107
1986,Kevin McHale*,PF,28,BOS,122,103
1986,Kevin McKenna,SG,27,WSB,100,105
1986,Billy McKinney,PG,30,CHI,111,115
1986,Tom McMillen,C,33,WSB,105,110
1986,Chris McNealy,PF,24,NYK,104,98
1986,Dirk Minniefield,PG,25,CLE,105,108
1986,Mike Mitchell,SF,30,SAS,105,112
1986,Paul Mokeski,C,29,MIL,100,103
1986,Sidney Moncrief*,PG,28,MIL,123,105
1986,Johnny Moore,PG,27,SAS,109,106
1986,Perry Moss,PG,27,TOT,93,106
1986,Perry Moss,PG,27,WSB,87,106
1986,Perry Moss,PG,27,PHI,94,107
1986,Chris Mullin*,SG,22,GSW,112,112
1986,Jay Murphy,SF,23,LAC,88,113
1986,Larry Nance,PF,26,PHO,115,105
1986,Calvin Natt,PF,29,DEN,113,106
1986,Chuck Nevitt,C,26,TOT,93,101
1986,Chuck Nevitt,C,26,LAL,72,98
1986,Chuck Nevitt,C,26,DET,101,102
1986,Kurt Nimphius,PF,27,TOT,109,112
1986,Kurt Nimphius,PF,27,DAL,109,112
1986,Kurt Nimphius,PF,27,LAC,108,112
1986,Norm Nixon,PG,30,LAC,104,114
1986,Mike O'Koren,SF,27,NJN,102,109
1986,Charles Oakley,PF,22,CHI,106,108
1986,Hakeem Olajuwon*,C,23,HOU,113,102
1986,Mark Olberding,PF,29,SAC,112,110
1986,Jawann Oldham,C,28,CHI,100,108
1986,Louis Orr,SF,27,NYK,105,107
1986,Robert Parish*,C,32,BOS,112,100
1986,Jim Paxson,SG,28,POR,114,110
1986,John Paxson,PG,25,CHI,117,115
1986,Sam Perkins,PF,24,DAL,115,109
1986,Jim Petersen,PF,23,HOU,109,108
1986,Michael Phelps,SG,24,SEA,88,107
1986,Ricky Pierce,SG,26,MIL,122,106
1986,Ed Pinckney,SF,22,PHO,104,106
1986,Charles Pittman,PF,27,PHO,103,108
1986,David Pope,SF,23,SEA,109,109
1986,Ben Poquette,PF,30,CLE,106,108
1986,Terry Porter,PG,22,POR,107,108
1986,Paul Pressey,SF,27,MIL,114,101
1986,Kurt Rambis,PF,27,LAL,114,102
1986,Kelvin Ransey,PG,27,NJN,104,110
1986,Blair Rasmussen,C,23,DEN,88,106
1986,Robert Reid,SF,30,HOU,109,108
1986,Jerry Reynolds,SF,23,MIL,99,99
1986,Clint Richardson,SG,29,IND,104,109
1986,Micheal Ray Richardson,PG,30,NJN,103,104
1986,Doc Rivers,PG,24,ATL,108,104
1986,Fred Roberts,PF,25,UTA,94,108
1986,Alvin Robertson,SG,23,SAS,109,103
1986,Rick Robey,C,30,PHO,81,107
1986,Cliff Robinson,SF,25,WSB,102,102
1986,Tree Rollins,C,30,ATL,103,102
1986,Dan Roundfield,PF,32,WSB,106,105
1986,Derrick Rowland,SG,26,MIL,99,108
1986,Jeff Ruland,PF,27,WSB,111,104
1986,Walker Russell,PG,25,DET,52,116
1986,Ralph Sampson*,PF,25,HOU,101,104
1986,Mike Sanders,SF,25,PHO,109,107
1986,Danny Schayes,C,26,DEN,114,105
1986,Detlef Schrempf,SF,23,DAL,101,112
1986,Byron Scott,SG,24,LAL,111,108
1986,Carey Scurry,SF,23,UTA,96,101
1986,Lonnie Shelton,PF,30,CLE,97,108
1986,Purvis Short,SF,28,GSW,112,113
1986,Jerry Sichting,PG,29,BOS,118,107
1986,Jack Sikma*,C,30,SEA,108,103
1986,Derek Smith,SG,24,LAC,112,114
1986,Larry Smith,PF,28,GSW,111,110
1986,Mike Smrek,C,23,CHI,88,111
1986,Ricky Sobers,SG,33,SEA,105,109
1986,Rory Sparrow,PG,27,NYK,105,108
1986,Larry Spriggs,SF,26,LAL,94,106
1986,Terence Stansbury,SG,24,IND,93,107
1986,Steve Stipanovich,C,25,IND,107,104
1986,Alex Stivrins,SF,23,SEA,57,114
1986,John Stockton*,PG,23,UTA,113,103
1986,Greg Stokes,PF,22,PHI,103,107
1986,Jon Sundvold,PG,24,SAS,106,112
1986,Terry Teagle,SG,25,GSW,108,114
